customer_id,first_name,last_name,email,phone,gender,city,state,country,registration_date,customer_status
324,,Lee,user324@mail.com,9329329300,M,Dallas,CA,USA,2025-04-14,Inactive
325,Alice,Smith,user325@mail.com,9263182198,F,NYC,NY,USA,2024-10-16,Active
326,,Patel,user326@mail.com,9924132534,F,LA,TX,USA,2024-04-25,Inactive
327,,Smith,user327@mail.com,9740158533,M,NYC,NY,USA,2025-01-25,Inactive
328,John,Smith,,9307062481,M,LA,TX,USA,2025-02-19,Inactive
329,Bob,Patel,user329@mail.com,9212292315,M,NYC,NY,USA,2024-12-12,Inactive
330,,Patel,user330@mail.com,9147334173,M,NYC,NY,USA,2024-05-15,Active
331,Alice,,user331@mail.com,9565633038,F,Dallas,,USA,2025-09-18,Active
332,,Lee,user332@mail.com,9144685043,F,LA,NY,USA,2025-08-13,Inactive
333,,Patel,user333@mail.com,9399989402,F,NYC,,USA,2024-03-21,Inactive
334,Alice,Lee,user334@mail.com,9814129596,M,NYC,TX,USA,2024-03-22,Inactive
335,,Patel,,9901325679,F,Dallas,TX,USA,2024-10-12,Active
336,Bob,Patel,user336@mail.com,9445766897,F,NYC,TX,USA,2024-06-20,Active
337,Alice,,user337@mail.com,9387584164,M,LA,NY,USA,2024-10-24,Inactive
338,John,Lee,user338@mail.com,9629014514,M,NYC,TX,USA,2025-05-17,Inactive
339,John,,,9182896437,M,Dallas,,USA,2024-12-16,Active
333,John,Lee,user333@mail.com,9931253870,M,LA,NY,USA,2024-02-06,Active
341,Bob,,user341@mail.com,9127761618,M,Dallas,TX,USA,2024-01-28,Active
342,Alice,Smith,user342@mail.com,9289618386,M,LA,,USA,2024-03-13,Inactive
343,Bob,,user343@mail.com,9684849631,F,Dallas,,USA,2024-10-24,Inactive
344,Bob,Lee,user344@mail.com,9436374555,F,LA,NY,USA,2024-09-23,Inactive
345,Alice,Smith,user345@mail.com,9212538214,F,LA,NY,USA,2025-01-29,Inactive
346,Bob,,user346@mail.com,9135438404,M,LA,CA,USA,2025-02-20,Active
347,Bob,Patel,user347@mail.com,9958670037,F,NYC,,USA,2024-07-30,Inactive
348,,,user348@mail.com,9542933634,F,Dallas,NY,USA,2024-11-16,Active
349,,Lee,user349@mail.com,9188151705,M,Dallas,,USA,2025-01-29,Active
350,,Smith,user350@mail.com,9494889769,M,Dallas,NY,USA,2025-03-18,Inactive
351,John,Smith,user351@mail.com,9807442045,M,Dallas,,USA,2024-10-25,Inactive
352,John,Smith,user352@mail.com,,M,LA,NY,USA,2025-03-07,Active
353,Bob,Lee,user353@mail.com,9900561207,M,LA,TX,USA,2025-09-12,Inactive
354,John,Patel,user354@mail.com,9494262353,M,NYC,CA,USA,2024-08-19,Active
355,John,Smith,,9357339570,M,LA,CA,USA,2025-05-28,Active
356,Alice,Smith,user356@mail.com,9447287536,F,NYC,,USA,2024-03-09,Active
357,Bob,Patel,user357@mail.com,9404624002,M,Dallas,TX,USA,2024-11-08,Active
358,Bob,Lee,user358@mail.com,9775679650,M,Dallas,,USA,2025-11-28,Active
359,,Smith,,9719209817,F,LA,TX,USA,2025-11-01,Inactive
360,Alice,Smith,user360@mail.com,9181043504,F,LA,TX,USA,2024-04-05,Active
361,Bob,,user361@mail.com,9765502429,F,Dallas,,USA,2024-07-11,Inactive
362,Alice,Patel,user362@mail.com,,M,Dallas,NY,USA,2024-08-20,Inactive
363,,Patel,user363@mail.com,9331786150,F,LA,NY,USA,2024-12-04,Active
364,John,,user364@mail.com,9369879717,F,Dallas,,USA,2025-03-02,Active
365,,Lee,user365@mail.com,9681455272,M,NYC,,USA,2025-04-23,Inactive
366,John,Lee,user366@mail.com,9588047256,F,LA,CA,USA,2024-01-08,Active
367,John,Patel,user367@mail.com,9536546902,F,NYC,TX,USA,2025-11-28,Active
368,Alice,Patel,user368@mail.com,9428754567,M,LA,NY,USA,2024-08-20,Active
369,Bob,Patel,user369@mail.com,9363032104,M,Dallas,NY,USA,2025-10-20,Inactive
370,,Lee,user370@mail.com,9553452724,F,NYC,NY,USA,2024-08-22,Inactive
371,Bob,Lee,user371@mail.com,9557558783,M,NYC,TX,USA,2024-10-20,Active
372,Bob,Patel,user372@mail.com,9107500740,F,LA,,USA,2025-01-16,Inactive
373,John,,user373@mail.com,9275245713,F,Dallas,,USA,2024-10-27,Active
374,Alice,Lee,user374@mail.com,9124561697,F,LA,CA,USA,2025-03-08,Inactive
375,Alice,,user375@mail.com,9874690133,M,Dallas,TX,USA,2025-01-15,Active
376,Alice,Lee,user376@mail.com,9163263459,F,Dallas,CA,USA,2025-03-19,Inactive
377,Bob,Smith,user377@mail.com,,M,NYC,,USA,2024-10-27,Inactive
378,Bob,Smith,user378@mail.com,9727040906,F,NYC,NY,USA,2024-03-21,Active
379,,Smith,user379@mail.com,9779130103,M,LA,TX,USA,2025-05-16,Inactive
380,Bob,Smith,,9448387153,F,Dallas,TX,USA,2024-06-30,Active
381,John,Patel,user381@mail.com,9330863535,F,LA,,USA,2025-11-01,Active
382,Bob,,user382@mail.com,,F,LA,NY,USA,2025-04-25,Inactive
383,,Smith,user383@mail.com,9891164596,F,Dallas,NY,USA,2024-09-01,Inactive
384,Bob,Smith,user384@mail.com,9601757644,M,NYC,TX,USA,2024-01-23,Active
383,John,Lee,user383@mail.com,9446261498,F,NYC,NY,USA,2024-12-15,Inactive
386,John,,user386@mail.com,9821300595,F,Dallas,NY,USA,2024-05-24,Inactive
387,Bob,Smith,user387@mail.com,9393560527,F,LA,,USA,2024-09-03,Active
388,John,Patel,user388@mail.com,9618800456,F,NYC,CA,USA,2025-09-23,Inactive
389,,,user389@mail.com,9802587088,F,NYC,TX,USA,2025-08-04,Inactive
390,Bob,Lee,user390@mail.com,9443666409,M,LA,CA,USA,2025-08-18,Active
391,Bob,Smith,user391@mail.com,9459711774,F,Dallas,CA,USA,2024-12-05,Inactive
392,John,,user392@mail.com,9900423176,F,Dallas,CA,USA,2024-03-15,Inactive
393,,Lee,user393@mail.com,9189040446,M,Dallas,NY,USA,2024-09-06,Active
394,Alice,Smith,user394@mail.com,9737582415,F,Dallas,NY,USA,2025-10-14,Inactive
395,,Smith,user395@mail.com,9570964821,F,NYC,TX,USA,2024-05-04,Inactive
396,Bob,,user396@mail.com,9379579162,M,Dallas,TX,USA,2025-01-29,Active
397,Bob,Lee,user397@mail.com,9482481443,M,LA,CA,USA,2025-11-01,Active
398,Bob,Patel,user398@mail.com,9561971922,F,Dallas,,USA,2024-03-14,Active
399,John,Lee,user399@mail.com,9813807411,F,NYC,TX,USA,2025-02-28,Inactive
400,John,Patel,user400@mail.com,9475417111,M,NYC,TX,USA,2024-10-13,Active
401,Bob,Lee,user401@mail.com,9715148963,F,NYC,NY,USA,2025-01-17,Active
402,Bob,Smith,user402@mail.com,9903741903,F,NYC,CA,USA,2025-03-26,Active
403,John,,user403@mail.com,9333793846,F,NYC,CA,USA,2024-07-12,Inactive
404,Alice,Lee,user404@mail.com,9481051910,M,Dallas,,USA,2024-09-01,Inactive
405,Bob,Lee,user405@mail.com,,F,Dallas,TX,USA,2024-12-07,Active
406,Bob,Patel,user406@mail.com,9910391980,M,LA,TX,USA,2025-10-29,Active
407,,Lee,user407@mail.com,9824258213,M,NYC,,USA,2024-01-12,Inactive
408,John,,user408@mail.com,9234334993,F,Dallas,NY,USA,2024-10-30,Inactive
409,John,Patel,user409@mail.com,9988832629,M,Dallas,TX,USA,2024-01-16,Inactive
410,,Smith,user410@mail.com,9289775070,F,LA,TX,USA,2024-07-04,Active
411,Alice,Patel,user411@mail.com,9520633742,F,Dallas,,USA,2024-05-31,Active
412,Alice,Smith,user412@mail.com,9782014352,F,LA,,USA,2025-11-06,Active
413,Alice,Smith,user413@mail.com,9491892654,M,NYC,NY,USA,2025-05-18,Inactive
414,Alice,,user414@mail.com,9498631140,F,LA,NY,USA,2025-01-24,Active
415,John,Patel,user415@mail.com,9695505391,M,LA,CA,USA,2025-03-27,Inactive
416,John,Lee,user416@mail.com,9200838323,M,Dallas,TX,USA,2025-09-30,Inactive
417,,,user417@mail.com,9816187485,M,LA,,USA,2025-11-10,Inactive
418,Bob,,user418@mail.com,9370670724,F,Dallas,TX,USA,2025-11-10,Inactive
419,Alice,,user419@mail.com,9206111445,F,Dallas,CA,USA,2024-04-03,Inactive
420,Alice,Smith,user420@mail.com,9675982393,F,Dallas,NY,USA,2024-09-04,Active
421,John,Lee,user421@mail.com,9278732914,M,Dallas,CA,USA,2024-05-23,Active
422,,Lee,user422@mail.com,9918848030,M,Dallas,CA,USA,2025-07-22,Active
423,Bob,,user423@mail.com,9967156518,M,NYC,,USA,2024-02-23,Inactive
424,Bob,Smith,user424@mail.com,9705207430,F,LA,CA,USA,2025-03-15,Active
425,,Smith,user425@mail.com,9306725552,F,LA,NY,USA,2025-11-08,Inactive
426,Alice,Patel,user426@mail.com,9665141163,F,Dallas,NY,USA,2025-10-27,Active
427,Alice,Lee,user427@mail.com,9494162478,F,Dallas,,USA,2024-12-10,Active
428,,Smith,user428@mail.com,9177304914,M,LA,,USA,2024-08-08,Active
429,Bob,,user429@mail.com,9638585184,F,NYC,,USA,2025-05-10,Active
430,Alice,,user430@mail.com,9658883268,F,LA,NY,USA,2025-08-08,Inactive
431,Alice,Smith,user431@mail.com,9364809086,F,NYC,CA,USA,2024-06-02,Inactive
432,Bob,Smith,user432@mail.com,9879841730,F,NYC,,USA,2025-04-30,Active
433,,,user433@mail.com,9729303640,M,Dallas,NY,USA,2024-10-31,Active
434,Bob,Lee,user434@mail.com,,F,LA,TX,USA,2025-01-15,Active
435,Bob,,user435@mail.com,9773584007,F,Dallas,CA,USA,2025-02-22,Active
436,Bob,Lee,user436@mail.com,9337696561,M,Dallas,CA,USA,2025-03-05,Active
437,Bob,Lee,,9286204542,F,LA,TX,USA,2024-06-14,Active
438,,Smith,user438@mail.com,,M,LA,NY,USA,2025-06-24,Inactive
439,Alice,Lee,user439@mail.com,9540100494,M,Dallas,TX,USA,2024-05-20,Inactive
440,John,Patel,user440@mail.com,9394222511,M,Dallas,CA,USA,2024-01-19,Active
441,Alice,Patel,user441@mail.com,9326430549,M,Dallas,NY,USA,2024-05-17,Inactive
442,John,Patel,user442@mail.com,9784204705,M,Dallas,TX,USA,2024-02-29,Active
443,,Lee,user443@mail.com,9940592803,M,Dallas,,USA,2025-04-11,Active
444,John,Lee,user444@mail.com,9370295174,M,Dallas,CA,USA,2024-11-02,Active
445,John,Patel,user445@mail.com,9566000739,M,LA,,USA,2024-08-16,Active
446,Bob,Patel,,9950367563,M,Dallas,NY,USA,2024-12-17,Inactive
447,Alice,Lee,user447@mail.com,9497677421,M,LA,,USA,2024-04-05,Inactive
448,,Patel,user448@mail.com,9419531203,M,Dallas,,USA,2024-07-25,Active
449,,Smith,user449@mail.com,9542122598,M,NYC,TX,USA,2024-08-21,Active
450,Bob,Smith,user450@mail.com,9392783203,F,NYC,CA,USA,2025-04-15,Active
444,Bob,Patel,user444@mail.com,9527625454,F,LA,TX,USA,2025-07-08,Inactive
452,Alice,,user452@mail.com,9404080871,F,Dallas,,USA,2024-04-07,Inactive
453,John,,user453@mail.com,,M,LA,TX,USA,2025-04-26,Inactive
454,Bob,Lee,user454@mail.com,9610236182,M,LA,NY,USA,2025-01-03,Active
455,,Patel,user455@mail.com,9734094352,F,Dallas,TX,USA,2025-06-22,Active
456,,Patel,user456@mail.com,9829873840,F,NYC,NY,USA,2025-05-08,Inactive
457,Bob,Patel,user457@mail.com,9503219324,M,NYC,CA,USA,2025-09-29,Active
458,Alice,,user458@mail.com,9944842334,M,Dallas,,USA,2024-01-27,Active
459,,Lee,user459@mail.com,9414725360,F,LA,,USA,2025-08-07,Inactive
460,,,user460@mail.com,,F,Dallas,NY,USA,2024-02-04,Inactive
461,,Lee,user461@mail.com,9506673573,M,Dallas,TX,USA,2025-01-31,Active
462,Alice,Patel,user462@mail.com,9721207515,F,NYC,TX,USA,2025-05-13,Active
463,,,user463@mail.com,9738249429,M,Dallas,CA,USA,2024-04-01,Active
464,John,Patel,user464@mail.com,9255477445,F,LA,NY,USA,2024-08-30,Inactive
465,,,user465@mail.com,9387301227,M,NYC,NY,USA,2025-11-11,Active
466,John,Lee,user466@mail.com,9230668464,M,LA,,USA,2024-09-11,Active
467,,Lee,user467@mail.com,9967932830,F,LA,,USA,2024-03-21,Active
468,John,Lee,user468@mail.com,9238112146,F,NYC,TX,USA,2025-02-12,Active
469,Bob,Smith,user469@mail.com,9596886379,F,LA,TX,USA,2024-10-15,Inactive
470,John,Smith,user470@mail.com,9101611302,M,Dallas,,USA,2024-08-02,Inactive
471,Bob,Smith,user471@mail.com,,M,NYC,TX,USA,2025-10-30,Inactive
472,Bob,Patel,user472@mail.com,9828192675,F,LA,CA,USA,2024-01-19,Inactive
473,John,Smith,user473@mail.com,9681888652,F,Dallas,TX,USA,2024-12-30,Inactive
474,Alice,Lee,user474@mail.com,9759174104,F,LA,NY,USA,2025-11-01,Active
475,Bob,Patel,user475@mail.com,9442711253,M,NYC,CA,USA,2024-09-07,Inactive
476,Bob,Patel,user476@mail.com,9471469108,M,LA,NY,USA,2025-11-01,Active
477,Bob,,user477@mail.com,9922451010,F,Dallas,NY,USA,2024-02-15,Active
478,Bob,Smith,user478@mail.com,9430422257,F,NYC,,USA,2024-11-21,Active
479,,Lee,user479@mail.com,9862217954,M,Dallas,,USA,2025-02-11,Inactive
480,John,,user480@mail.com,9448261580,F,Dallas,,USA,2025-01-08,Inactive
481,John,Lee,user481@mail.com,9131670356,M,NYC,NY,USA,2025-10-18,Inactive
482,John,Lee,user482@mail.com,9408852642,F,LA,,USA,2025-11-22,Inactive
483,John,Patel,user483@mail.com,9974834933,M,LA,,USA,2025-06-15,Active
484,Alice,Patel,user484@mail.com,9388112321,F,Dallas,CA,USA,2025-09-30,Active
485,Alice,,user485@mail.com,9978450892,F,LA,NY,USA,2025-07-21,Inactive
486,John,,user486@mail.com,9734371888,M,Dallas,CA,USA,2024-12-01,Inactive
487,John,Smith,user487@mail.com,9741719224,M,Dallas,,USA,2025-04-20,Active
488,Alice,Smith,user488@mail.com,9876068601,F,NYC,TX,USA,2025-11-22,Inactive
489,Bob,,user489@mail.com,9148423822,M,Dallas,NY,USA,2025-01-09,Inactive
490,,Patel,,9815265427,F,NYC,TX,USA,2025-07-09,Inactive
491,Alice,Lee,user491@mail.com,9413183944,F,NYC,,USA,2025-01-26,Inactive
492,,,user492@mail.com,9895279810,F,Dallas,,USA,2025-10-06,Active
493,John,Patel,user493@mail.com,9773928235,F,NYC,NY,USA,2025-10-31,Inactive
494,,,user494@mail.com,9641243415,F,NYC,CA,USA,2024-05-10,Active
495,,,user495@mail.com,9329042572,M,LA,CA,USA,2024-04-25,Active
496,,Lee,user496@mail.com,9795584857,F,NYC,NY,USA,2025-05-11,Inactive
481,Alice,Lee,user481@mail.com,9592949674,F,Dallas,NY,USA,2024-12-26,Inactive
498,Alice,Patel,user498@mail.com,9558396189,F,LA,NY,USA,2025-01-23,Inactive
499,Bob,Patel,user499@mail.com,9401318439,M,LA,CA,USA,2025-10-23,Active
500,,,user500@mail.com,9747179464,F,NYC,NY,USA,2024-03-07,Inactive
501,John,Patel,user501@mail.com,9532682063,M,NYC,TX,USA,2024-09-14,Inactive
502,John,Patel,,9657619562,F,NYC,,USA,2024-02-15,Inactive
503,,Smith,user503@mail.com,,M,LA,,USA,2024-03-05,Active
504,John,Patel,user504@mail.com,9658078845,F,LA,NY,USA,2024-07-08,Active
505,Alice,Lee,user505@mail.com,9350090607,M,NYC,CA,USA,2025-08-21,Inactive
506,,Patel,user506@mail.com,9936967724,M,LA,CA,USA,2024-11-27,Inactive
507,Bob,Patel,user507@mail.com,9689786431,F,NYC,CA,USA,2024-02-11,Active
508,John,Smith,user508@mail.com,9586375430,M,LA,,USA,2024-03-06,Active
509,Alice,Lee,user509@mail.com,9106783134,F,LA,CA,USA,2024-09-28,Active
510,Alice,,user510@mail.com,9513432342,F,NYC,TX,USA,2024-04-24,Active
511,Bob,,user511@mail.com,9356301102,M,Dallas,NY,USA,2024-07-17,Inactive
512,Bob,Lee,user512@mail.com,9906192951,M,Dallas,NY,USA,2025-03-30,Inactive
513,John,Smith,user513@mail.com,,M,NYC,NY,USA,2025-05-05,Inactive
514,John,Lee,user514@mail.com,,F,LA,TX,USA,2025-07-28,Inactive
515,Bob,Lee,user515@mail.com,9954726833,M,Dallas,TX,USA,2025-03-05,Active
516,Bob,,user516@mail.com,9963168447,M,Dallas,NY,USA,2024-06-30,Inactive
517,,Patel,user517@mail.com,9740372902,F,LA,,USA,2024-08-19,Active
506,,Lee,user506@mail.com,9322153518,F,NYC,NY,USA,2024-09-13,Active
519,Bob,Smith,user519@mail.com,9573400631,F,Dallas,,USA,2025-01-15,Active
520,Bob,Patel,user520@mail.com,9330184943,M,LA,CA,USA,2025-02-25,Active
521,John,Smith,user521@mail.com,9663530879,M,LA,NY,USA,2024-02-16,Inactive
522,Bob,Patel,user522@mail.com,9303089009,F,Dallas,TX,USA,2024-08-10,Inactive
523,John,Smith,user523@mail.com,9162244584,M,LA,TX,USA,2025-10-04,Inactive
524,,Lee,user524@mail.com,9386383900,M,LA,NY,USA,2024-10-17,Active
525,John,Patel,user525@mail.com,9422886565,F,LA,CA,USA,2024-01-14,Active
526,,Smith,user526@mail.com,9424320957,M,Dallas,CA,USA,2025-11-11,Inactive
527,Alice,Patel,user527@mail.com,9194822975,M,NYC,CA,USA,2025-10-12,Active
528,,Smith,user528@mail.com,9137501656,M,Dallas,,USA,2024-03-20,Inactive
529,Bob,Lee,user529@mail.com,9711556498,M,Dallas,TX,USA,2025-04-16,Inactive
530,Bob,Smith,user530@mail.com,9236923832,M,Dallas,NY,USA,2025-02-15,Inactive
520,John,Lee,user520@mail.com,9458855777,M,NYC,,USA,2024-09-02,Active
532,,Patel,user532@mail.com,9331394282,M,LA,,USA,2025-06-26,Active
533,John,Lee,user533@mail.com,9486991062,M,NYC,CA,USA,2025-11-23,Inactive
534,John,Lee,user534@mail.com,9437945583,M,Dallas,NY,USA,2025-10-07,Active
535,,Lee,user535@mail.com,9432633123,M,NYC,,USA,2024-10-16,Active
536,John,Smith,user536@mail.com,9801648907,M,Dallas,,USA,2025-10-03,Inactive
537,Alice,Lee,user537@mail.com,9551976386,F,Dallas,NY,USA,2024-01-16,Active
538,John,,user538@mail.com,9620283797,F,Dallas,,USA,2025-11-11,Inactive
539,John,Lee,user539@mail.com,9872528331,F,Dallas,CA,USA,2025-02-12,Inactive
540,John,,user540@mail.com,9539309750,M,LA,CA,USA,2025-01-28,Inactive
541,Bob,,user541@mail.com,9350887977,M,Dallas,TX,USA,2024-10-03,Active
542,Bob,Lee,user542@mail.com,9135997053,M,Dallas,,USA,2024-04-17,Active
543,,Smith,user543@mail.com,9370846977,F,NYC,NY,USA,2024-03-23,Active
528,Alice,,user528@mail.com,9216284615,F,LA,,USA,2024-11-08,Inactive
545,Bob,Smith,user545@mail.com,9695499545,F,LA,NY,USA,2025-09-07,Inactive
546,Alice,Patel,user546@mail.com,,M,NYC,CA,USA,2025-04-11,Inactive
547,,Lee,,9826677833,F,LA,TX,USA,2024-11-25,Active
548,Alice,Smith,user548@mail.com,,F,NYC,TX,USA,2024-04-25,Inactive
549,John,Lee,,9415274202,F,NYC,CA,USA,2024-08-20,Active
550,Bob,,user550@mail.com,9258158732,M,LA,CA,USA,2025-11-21,Active
551,John,Patel,user551@mail.com,9458321508,M,LA,,USA,2025-05-24,Active
552,,Lee,user552@mail.com,9429065914,F,Dallas,NY,USA,2025-06-30,Inactive
553,Bob,Lee,user553@mail.com,9707583859,M,LA,NY,USA,2024-01-18,Inactive
554,John,Patel,user554@mail.com,9622792813,F,Dallas,NY,USA,2025-11-17,Inactive
555,Alice,Patel,user555@mail.com,9555444801,M,LA,TX,USA,2024-02-05,Active
556,,Patel,,9127309865,M,LA,TX,USA,2024-11-05,Active
557,Bob,Lee,user557@mail.com,9190223260,F,LA,TX,USA,2024-09-25,Inactive
558,Bob,Patel,user558@mail.com,9759738381,F,Dallas,,USA,2025-03-28,Active
559,,Lee,user559@mail.com,9595479318,M,Dallas,,USA,2024-01-09,Active
560,,Smith,user560@mail.com,9947778731,F,Dallas,NY,USA,2025-03-30,Inactive
561,Bob,Patel,user561@mail.com,9430831453,F,NYC,CA,USA,2024-06-10,Active
562,Bob,Lee,user562@mail.com,9743858667,F,NYC,TX,USA,2024-01-26,Active
563,John,Patel,user563@mail.com,,M,Dallas,CA,USA,2024-05-08,Active
564,Alice,Patel,user564@mail.com,9522481595,M,Dallas,,USA,2024-05-08,Active
565,,Smith,user565@mail.com,9367984181,F,NYC,TX,USA,2024-01-21,Active
566,John,,user566@mail.com,9849198022,M,LA,,USA,2024-05-09,Inactive
567,Alice,,user567@mail.com,9716674871,M,LA,TX,USA,2025-05-31,Inactive
568,Bob,Lee,user568@mail.com,9862910044,F,NYC,,USA,2024-04-20,Active
569,John,Smith,user569@mail.com,9780749496,F,NYC,TX,USA,2024-03-29,Active
570,Bob,Smith,user570@mail.com,9984737612,F,Dallas,CA,USA,2024-03-14,Inactive
571,Alice,,,9822555244,F,Dallas,CA,USA,2025-04-10,Inactive
572,Bob,Patel,user572@mail.com,9455215670,F,Dallas,NY,USA,2024-05-14,Inactive
573,Bob,,,9531809951,F,NYC,,USA,2025-03-31,Active
574,Bob,Patel,user574@mail.com,9831426419,F,NYC,NY,USA,2024-05-20,Inactive
575,,Patel,user575@mail.com,9481738885,M,LA,NY,USA,2025-07-30,Active
576,,Lee,user576@mail.com,9558326481,F,Dallas,TX,USA,2024-09-03,Inactive
577,John,Smith,user577@mail.com,9205146363,F,NYC,,USA,2024-08-20,Active
578,Alice,Patel,user578@mail.com,9720082441,M,Dallas,TX,USA,2024-06-01,Inactive
579,Alice,Lee,user579@mail.com,,F,NYC,,USA,2024-02-04,Inactive
580,Bob,Lee,user580@mail.com,9145628518,M,NYC,TX,USA,2024-09-19,Active
581,,Patel,user581@mail.com,9927791867,M,Dallas,CA,USA,2024-08-23,Inactive
564,Bob,Lee,user564@mail.com,9316083001,M,Dallas,NY,USA,2024-04-15,Inactive
583,Bob,Lee,user583@mail.com,9357112870,F,LA,CA,USA,2024-10-23,Inactive
584,,Patel,user584@mail.com,9384032921,F,Dallas,NY,USA,2025-07-11,Inactive
585,,Lee,user585@mail.com,9226374223,M,LA,NY,USA,2025-11-26,Active
586,Bob,Lee,user586@mail.com,9587685241,F,NYC,,USA,2024-10-16,Inactive
587,,Patel,user587@mail.com,9860129091,M,NYC,CA,USA,2024-08-15,Active
588,Bob,Lee,user588@mail.com,9741680532,F,Dallas,CA,USA,2025-07-30,Inactive
589,,Lee,user589@mail.com,9395169563,M,NYC,NY,USA,2025-11-20,Inactive
590,John,Lee,user590@mail.com,9503563561,M,NYC,,USA,2025-06-04,Active
591,,Smith,user591@mail.com,9972208781,F,LA,NY,USA,2025-01-09,Inactive
592,Bob,Smith,user592@mail.com,9115816573,F,NYC,CA,USA,2025-01-18,Active
593,Bob,Patel,user593@mail.com,9299347564,F,Dallas,,USA,2025-10-31,Inactive
594,Bob,Patel,user594@mail.com,9613634654,F,NYC,TX,USA,2025-09-29,Inactive
595,Alice,Patel,user595@mail.com,,F,NYC,TX,USA,2025-09-23,Inactive
596,Bob,Patel,user596@mail.com,9206829548,F,NYC,TX,USA,2024-01-10,Active
597,,Patel,user597@mail.com,9582486616,F,Dallas,,USA,2024-03-19,Active
598,,Smith,user598@mail.com,9737696442,M,Dallas,,USA,2025-09-30,Inactive
599,John,Patel,user599@mail.com,9628912310,M,NYC,CA,USA,2024-12-14,Inactive
600,Bob,Patel,user600@mail.com,9908240272,M,Dallas,NY,USA,2025-05-29,Active
601,Alice,Patel,user601@mail.com,9176941053,M,LA,CA,USA,2024-09-23,Active
602,Bob,,user602@mail.com,9886357206,F,NYC,TX,USA,2025-04-03,Inactive
603,Bob,,user603@mail.com,9911748714,F,NYC,NY,USA,2025-06-28,Active
604,Bob,Patel,user604@mail.com,9625258226,M,LA,TX,USA,2024-08-25,Inactive
605,Bob,,user605@mail.com,9468883511,F,Dallas,TX,USA,2024-02-14,Active
606,,Smith,user606@mail.com,9805650717,F,NYC,CA,USA,2025-03-16,Active
607,Alice,Lee,user607@mail.com,9892431364,M,Dallas,TX,USA,2024-05-19,Active
608,,Patel,user608@mail.com,9370247344,F,LA,CA,USA,2024-01-20,Inactive
609,,Patel,user609@mail.com,9386893192,M,Dallas,,USA,2025-04-28,Inactive
610,Alice,Smith,user610@mail.com,9629458669,M,LA,NY,USA,2024-10-08,Inactive
611,John,Patel,user611@mail.com,9739727041,F,LA,CA,USA,2024-06-20,Active
612,,Lee,user612@mail.com,9359115611,F,LA,NY,USA,2024-09-01,Active
613,Alice,Patel,user613@mail.com,9196761916,M,LA,,USA,2024-08-10,Active
614,John,Patel,user614@mail.com,9987385611,M,NYC,,USA,2024-10-28,Inactive
615,John,Patel,user615@mail.com,9734596931,F,LA,TX,USA,2025-03-27,Active
616,John,Lee,user616@mail.com,9915460107,F,LA,TX,USA,2025-01-06,Inactive
617,Bob,,user617@mail.com,9252481271,F,NYC,NY,USA,2025-11-27,Inactive
618,John,Patel,user618@mail.com,9140692253,M,LA,TX,USA,2024-05-03,Inactive
619,,,user619@mail.com,9216409577,F,NYC,TX,USA,2025-05-12,Inactive
620,John,Lee,user620@mail.com,9212831837,M,Dallas,TX,USA,2024-07-23,Active
621,Bob,Lee,user621@mail.com,9940939461,F,LA,,USA,2025-05-06,Active
622,John,Smith,user622@mail.com,9118433726,M,LA,TX,USA,2025-06-26,Inactive
623,Alice,Patel,user623@mail.com,9463274658,M,Dallas,TX,USA,2025-03-23,Active
624,,Patel,user624@mail.com,9102214521,M,NYC,CA,USA,2024-09-28,Active
625,Bob,Patel,user625@mail.com,9785324872,F,NYC,CA,USA,2024-03-23,Active
626,Alice,Patel,user626@mail.com,9896083968,F,Dallas,TX,USA,2024-10-04,Active
627,Alice,,user627@mail.com,9146096398,F,LA,TX,USA,2025-02-19,Inactive
628,,,user628@mail.com,9822093963,F,Dallas,CA,USA,2024-04-23,Active
629,Bob,Smith,user629@mail.com,9951959452,M,Dallas,,USA,2024-02-07,Active
630,Bob,,user630@mail.com,9736379995,F,LA,TX,USA,2024-11-13,Inactive
619,John,,user619@mail.com,9375866822,F,Dallas,TX,USA,2024-06-28,Active
632,John,Lee,user632@mail.com,9781534021,F,NYC,,USA,2025-10-13,Active
633,Alice,,user633@mail.com,9773885147,M,NYC,TX,USA,2024-12-16,Active
634,Bob,,user634@mail.com,9608615335,F,LA,CA,USA,2025-08-17,Active
635,Bob,Smith,user635@mail.com,9950955920,F,LA,NY,USA,2024-12-01,Inactive
636,John,Smith,user636@mail.com,9383418458,F,Dallas,,USA,2024-08-06,Inactive
637,John,Lee,user637@mail.com,9611233583,F,Dallas,NY,USA,2024-11-16,Inactive
638,Bob,Smith,user638@mail.com,,M,Dallas,TX,USA,2025-02-19,Active
639,,,user639@mail.com,9279107932,F,NYC,CA,USA,2024-07-28,Active
640,Alice,Smith,user640@mail.com,9534505917,F,NYC,NY,USA,2024-01-01,Active
641,Alice,Smith,user641@mail.com,9118713699,F,NYC,TX,USA,2024-09-22,Inactive
642,John,Patel,user642@mail.com,9471960947,M,NYC,CA,USA,2024-01-11,Active
643,Bob,Lee,user643@mail.com,9394386776,M,LA,NY,USA,2024-05-11,Active
644,,Smith,user644@mail.com,9196827113,F,LA,,USA,2024-12-27,Active
645,Alice,Patel,user645@mail.com,9315628937,F,LA,,USA,2024-12-15,Inactive
646,,Patel,user646@mail.com,9691159043,F,Dallas,CA,USA,2025-08-10,Active
647,Bob,Lee,,9700579480,F,NYC,NY,USA,2025-05-09,Active
